Code,Symbol,Name,Market,Sector
071950.KS,071950,코아스,KOSPI,가구 제조업
078160.KQ,078160,메디포스트,KOSDAQ,기초 의약물질 제조업
082850.KQ,082850,우리바이오,KOSDAQ,기타 식품 제조업
080160.KQ,080160,모두투어,KOSDAQ,여행사 및 기타 여행보조 서비스업
084680.KS,084680,이월드,KOSPI,귀금속 및 장신용품 제조업
084670.KS,084670,동양고속,KOSPI,육상 여객 운송업
042700.KS,042700,한미반도체,KOSPI,특수 목적용 기계 제조업
078890.KQ,078890,가온그룹,KOSDAQ,통신 및 방송 장비 제조업
050890.KQ,050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업
004890.KS,004890,동일산업,KOSPI,1차 철강 제조업
082210.KQ,082210,옵트론텍,KOSDAQ,사진장비 및 광학기기 제조업
082270.KQ,082270,젬백스,KOSDAQ,특수 목적용 기계 제조업
075130.KQ,075130,플랜티넷,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
010960.KS,010960,삼호개발,KOSPI,기반조성 및 시설물 축조관련 전문공사업
073240.KS,073240,금호타이어,KOSPI,고무제품 제조업
073240.KS,073240,금호타이어,KOSPI,고무제품 제조업
073490.KQ,073490,LIG아큐버,KOSDAQ,통신 및 방송 장비 제조업
079950.KQ,079950,인베니아,KOSDAQ,특수 목적용 기계 제조업
079960.KQ,079960,동양이엔피,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
080220.KQ,080220,제주반도체,KOSDAQ,반도체 제조업
079170.KQ,079170,한창산업,KOSDAQ,1차 비철금속 제조업
079810.KQ,079810,APS이노베이션,KOSDAQ,기타 전기장비 제조업
052220.KQ,052220,iMBC,KOSDAQ,영상·오디오물 제공 서비스업
079650.KQ,079650,서산,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
079650.KQ,079650,서산,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
052900.KQ,052900,KX하이텍,KOSDAQ,플라스틱제품 제조업
066910.KQ,066910,손오공,KOSDAQ,기타 전문 도매업
049950.KQ,049950,미래컴퍼니,KOSDAQ,특수 목적용 기계 제조업
052460.KQ,052460,아이크래프트,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
079160.KS,079160,CJ CGV,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업"
081000.KS,081000,일진다이아,KOSPI,기타 화학제품 제조업
072870.KQ,072870,메가스터디,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업"
073010.KQ,073010,케이에스피,KOSDAQ,일반 목적용 기계 제조업
046440.KQ,046440,KG파이낸셜,KOSDAQ,소프트웨어 개발 및 공급업
078600.KQ,078600,대주전자재료,KOSDAQ,전자부품 제조업
054450.KQ,054450,텔레칩스,KOSDAQ,반도체 제조업
078150.KQ,078150,HB테크놀러지,KOSDAQ,특수 목적용 기계 제조업
067990.KQ,067990,도이치모터스,KOSDAQ,자동차 판매업
014830.KS,014830,유니드,KOSPI,기초 화학물질 제조업
051360.KQ,051360,토비스,KOSDAQ,영상 및 음향기기 제조업
041650.KS,041650,상신브레이크,KOSPI,자동차 신품 부품 제조업
078130.KQ,078130,국일제지,KOSDAQ,기타 종이 및 판지 제품 제조업
068790.KQ,068790,DMS,KOSDAQ,특수 목적용 기계 제조업
023810.KS,023810,인팩,KOSPI,자동차 신품 부품 제조업
048870.KQ,048870,시너지이노베이션,KOSDAQ,의료용 기기 제조업
065350.KQ,065350,신성델타테크,KOSDAQ,가정용 기기 제조업
078930.KS,078930,GS,KOSPI,기타 금융업
077500.KS,077500,유니퀘스트,KOSPI,기계장비 및 관련 물품 도매업
058730.KS,058730,다스코,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업"
058730.KS,058730,다스코,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업"
039340.KQ,039340,한국경제TV,KOSDAQ,텔레비전 방송업
034220.KS,034220,LG디스플레이,KOSPI,전자부품 제조업
064260.KQ,064260,다날,KOSDAQ,소프트웨어 개발 및 공급업
078000.KS,078000,텔코웨어,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
011080.KQ,011080,형지I&C,KOSDAQ,봉제의복 제조업
050090.KQ,050090,비케이홀딩스,KOSDAQ,광고업
057030.KQ,057030,YBM넷,KOSDAQ,교육지원 서비스업
065770.KQ,065770,CS,KOSDAQ,통신 및 방송 장비 제조업
074430.KQ,074430,아미노로직스,KOSDAQ,기초 의약물질 제조업
066700.KQ,066700,테라젠이텍스,KOSDAQ,의약품 제조업
066900.KQ,066900,디에이피,KOSDAQ,전자부품 제조업
078350.KQ,078350,한양디지텍,KOSDAQ,반도체 제조업
077970.KS,077970,STX엔진,KOSPI,일반 목적용 기계 제조업
075970.KQ,075970,동국알앤에스,KOSDAQ,기타 비금속 광물제품 제조업
069540.KQ,069540,빛과전자,KOSDAQ,통신 및 방송 장비 제조업
073190.KQ,073190,듀오백,KOSDAQ,가구 제조업
054090.KQ,054090,삼진엘앤디,KOSDAQ,그외 기타 제품 제조업
041910.KQ,041910,폴라리스AI파마,KOSDAQ,의약품 제조업
034310.KS,034310,NICE,KOSPI,회사 본부 및 경영 컨설팅 서비스업
019680.KS,019680,대교,KOSPI,초등 교육기관
067770.KQ,067770,세진티에스,KOSDAQ,전자부품 제조업
070590.KQ,070590,인티큐브,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
073570.KQ,073570,리튬포어스,KOSDAQ,그외 기타 제품 제조업
073640.KQ,073640,테라사이언스,KOSDAQ,기타 금속 가공제품 제조업
065680.KQ,065680,우주일렉트로,KOSDAQ,전자부품 제조업
024110.KS,024110,기업은행,KOSPI,은행 및 저축기관
074610.KS,074610,이엔플러스,KOSPI,일반 목적용 기계 제조업
067160.KQ,067160,SOOP,KOSDAQ,소프트웨어 개발 및 공급업
060570.KQ,060570,드림어스컴퍼니,KOSDAQ,영상·오디오물 제공 서비스업
066410.KQ,066410,버킷스튜디오,KOSDAQ,전기 통신업
074600.KQ,074600,원익QnC,KOSDAQ,유리 및 유리제품 제조업
071280.KQ,071280,로체시스템즈,KOSDAQ,특수 목적용 기계 제조업
069510.KQ,069510,에스텍,KOSDAQ,영상 및 음향기기 제조업
067170.KQ,067170,오텍,KOSDAQ,자동차 재제조 부품 제조업
054780.KQ,054780,키이스트,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
041440.KQ,041440,현대에버다임,KOSDAQ,특수 목적용 기계 제조업
025750.KS,025750,한솔홈데코,KOSPI,제재 및 목재 가공업
072020.KQ,072020,중앙백신,KOSDAQ,기초 의약물질 제조업
065510.KQ,065510,휴비츠,KOSDAQ,의료용 기기 제조업
072470.KQ,072470,우리산업홀딩스,KOSDAQ,자동차 신품 부품 제조업
068930.KQ,068930,디지털대성,KOSDAQ,일반 교습 학원
007660.KS,007660,이수페타시스,KOSPI,전자부품 제조업
035250.KS,035250,강원랜드,KOSPI,유원지 및 기타 오락관련 서비스업
069330.KQ,069330,유아이디,KOSDAQ,전자부품 제조업
064760.KQ,064760,티씨케이,KOSDAQ,기타 비금속 광물제품 제조업
037270.KS,037270,YG PLUS,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
052710.KQ,052710,아모텍,KOSDAQ,전자부품 제조업
072710.KS,072710,농심홀딩스,KOSPI,기타 금융업
065950.KQ,065950,웰크론,KOSDAQ,직물직조 및 직물제품 제조업
047310.KQ,047310,파워로직스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
071050.KS,071050,한국금융지주,KOSPI,기타 금융업
041520.KQ,041520,이엘씨,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
072130.KS,072130,유엔젤,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
034120.KS,034120,SBS,KOSPI,텔레비전 방송업
064240.KQ,064240,홈캐스트,KOSDAQ,기타 전문 도매업
066790.KQ,066790,씨씨에스,KOSDAQ,텔레비전 방송업
069080.KQ,069080,웹젠,KOSDAQ,소프트웨어 개발 및 공급업
036570.KS,036570,NC,KOSPI,소프트웨어 개발 및 공급업
071090.KS,071090,하이스틸,KOSPI,1차 철강 제조업
067080.KQ,067080,대화제약,KOSDAQ,의약품 제조업
066590.KQ,066590,스모트로닉,KOSDAQ,자동차 신품 부품 제조업
067290.KQ,067290,JW신약,KOSDAQ,의약품 제조업
066130.KQ,066130,하츠,KOSDAQ,가정용 기기 제조업
065450.KQ,065450,빅텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
065130.KQ,065130,탑엔지니어링,KOSDAQ,특수 목적용 기계 제조업
069730.KS,069730,DSR제강,KOSPI,1차 철강 제조업
069730.KS,069730,DSR제강,KOSPI,1차 철강 제조업
065440.KQ,065440,이루온,KOSDAQ,소프트웨어 개발 및 공급업
006890.KS,006890,태경케미컬,KOSPI,기초 화학물질 제조업
049630.KQ,049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업
021650.KQ,021650,한국큐빅,KOSDAQ,플라스틱제품 제조업
051370.KQ,051370,인터플렉스,KOSDAQ,전자부품 제조업
065570.KQ,065570,삼영이엔씨,KOSDAQ,통신 및 방송 장비 제조업
065650.KQ,065650,하이퍼코퍼레이션,KOSDAQ,기계장비 및 관련 물품 도매업
066980.KQ,066980,한성크린텍,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
016100.KQ,016100,리더스코스메틱,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업"
011500.KS,011500,한농화성,KOSPI,기타 화학제품 제조업
042040.KQ,042040,케이피엠테크,KOSDAQ,기타 전문 도매업
066670.KQ,066670,디티씨,KOSDAQ,부동산 임대 및 공급업
066430.KQ,066430,아이로보틱스,KOSDAQ,기타 전문 도매업
047820.KQ,047820,초록뱀미디어,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
064090.KQ,064090,인크레더블버즈,KOSDAQ,상품 종합 도매업
049960.KQ,049960,쎌바이오텍,KOSDAQ,기초 의약물질 제조업
053290.KQ,053290,NE능률,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업"
064520.KQ,064520,테크엘,KOSDAQ,반도체 제조업
069960.KS,069960,현대백화점,KOSPI,종합 소매업
035600.KQ,035600,KG이니시스,KOSDAQ,소프트웨어 개발 및 공급업
065170.KQ,065170,비엘팜텍,KOSDAQ,음·식료품 및 담배 도매업
069460.KS,069460,대호에이엘,KOSPI,1차 비철금속 제조업
069620.KS,069620,대웅제약,KOSPI,의약품 제조업
041590.KQ,041590,플래스크,KOSDAQ,실내건축 및 건축마무리 공사업
027740.KS,027740,마니커,KOSPI,"도축, 육류 가공 및 저장 처리업"
036530.KS,036530,SNT홀딩스,KOSPI,기타 금융업
069260.KS,069260,티케이지휴켐스,KOSPI,기타 화학제품 제조업
042600.KQ,042600,새로닉스,KOSDAQ,전자부품 제조업
033530.KS,033530,SJG세종,KOSPI,자동차 신품 부품 제조업
065500.KQ,065500,오리엔트정공,KOSDAQ,자동차 신품 부품 제조업
060900.KQ,060900,에이전트AI,KOSDAQ,전기업
060900.KQ,060900,에이전트AI,KOSDAQ,전기업
066620.KQ,066620,국보디자인,KOSDAQ,실내건축 및 건축마무리 공사업
052770.KQ,052770,아이톡시,KOSDAQ,소프트웨어 개발 및 공급업
065420.KQ,065420,에스아이리소스,KOSDAQ,기타 화학제품 제조업
064800.KQ,064800,포니링크,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
058430.KS,058430,포스코스틸리온,KOSPI,1차 철강 제조업
039980.KQ,039980,폴라리스AI,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
048410.KQ,048410,현대바이오,KOSDAQ,기타 화학제품 제조업
068290.KS,068290,삼성출판사,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업"
067830.KS,067830,세이브존I&C,KOSPI,종합 소매업
058610.KQ,058610,에스피지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
045340.KQ,045340,토탈소프트,KOSDAQ,소프트웨어 개발 및 공급업
030610.KS,030610,교보증권,KOSPI,금융 지원 서비스업
065710.KQ,065710,서호전기,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
065690.KQ,065690,파커스,KOSDAQ,고무제품 제조업
009240.KS,009240,한샘,KOSPI,생활용품 도매업
060560.KQ,060560,HC홈센타,KOSDAQ,기타 전문 도매업
043710.KQ,043710,코스리거글로벌,KOSDAQ,기타 전문 도매업
036010.KQ,036010,아비코전자,KOSDAQ,전자부품 제조업
060280.KQ,060280,큐렉소,KOSDAQ,기타 상품 전문 소매업
060230.KQ,060230,제이케이시냅스,KOSDAQ,기타 화학제품 제조업
046940.KQ,046940,우원개발,KOSDAQ,기반조성 및 시설물 축조관련 전문공사업
057680.KQ,057680,티사이언티픽,KOSDAQ,소프트웨어 개발 및 공급업
060150.KQ,060150,인선이엔티,KOSDAQ,폐기물 처리업
065530.KQ,065530,와이어블,KOSDAQ,전기 통신업
063440.KQ,063440,SM Life Design,KOSDAQ,기록매체 복제업
017370.KS,017370,우신시스템,KOSPI,특수 목적용 기계 제조업
051160.KQ,051160,지어소프트,KOSDAQ,소프트웨어 개발 및 공급업
065060.KQ,065060,지엔코,KOSDAQ,봉제의복 제조업
049180.KQ,049180,셀루메드,KOSDAQ,기초 의약물질 제조업
060720.KQ,060720,KH바텍,KOSDAQ,전자부품 제조업
061040.KQ,061040,알에프텍,KOSDAQ,통신 및 방송 장비 제조업
050760.KQ,050760,에스폴리텍,KOSDAQ,플라스틱제품 제조업
054210.KQ,054210,이랜텍,KOSDAQ,전자부품 제조업
050120.KQ,050120,ES큐브,KOSDAQ,생활용품 도매업
054410.KQ,054410,케이피티유,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
060310.KQ,060310,3S,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
066570.KS,066570,LG전자,KOSPI,통신 및 방송 장비 제조업
061250.KQ,061250,화일약품,KOSDAQ,의약품 제조업
053980.KQ,053980,오상자이엘,KOSDAQ,소프트웨어 개발 및 공급업
024720.KS,024720,콜마홀딩스,KOSPI,기타 금융업
054050.KQ,054050,NH농우바이오,KOSDAQ,작물 재배업
039420.KQ,039420,케이엘넷,KOSDAQ,전기 통신업
064960.KS,064960,SNT모티브,KOSPI,자동차 신품 부품 제조업
039440.KQ,039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업
049550.KQ,049550,잉크테크,KOSDAQ,기타 화학제품 제조업
054670.KQ,054670,대한뉴팜,KOSDAQ,의약품 제조업
060590.KQ,060590,씨티씨바이오,KOSDAQ,의약품 제조업
049070.KQ,049070,인탑스,KOSDAQ,통신 및 방송 장비 제조업
060370.KQ,060370,LS마린솔루션,KOSDAQ,전기 및 통신 공사업
051380.KQ,051380,피씨디렉트,KOSDAQ,기계장비 및 관련 물품 도매업
037710.KS,037710,광주신세계,KOSPI,종합 소매업
037710.KS,037710,광주신세계,KOSPI,종합 소매업
053270.KQ,053270,구영테크,KOSDAQ,자동차 신품 부품 제조업
034950.KQ,034950,한국기업평가,KOSDAQ,기타 사업지원 서비스업
060260.KQ,060260,뉴보텍,KOSDAQ,플라스틱제품 제조업
060380.KQ,060380,동양에스텍,KOSDAQ,1차 철강 제조업
046310.KQ,046310,백금T&A,KOSDAQ,통신 및 방송 장비 제조업
049720.KQ,049720,고려신용정보,KOSDAQ,기타 사업지원 서비스업
046890.KQ,046890,서울반도체,KOSDAQ,반도체 제조업
013990.KQ,013990,아가방컴퍼니,KOSDAQ,생활용품 도매업
058450.KQ,058450,한주에이알티,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
059090.KQ,059090,미코,KOSDAQ,반도체 제조업
054930.KQ,054930,유신,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
035200.KQ,035200,프럼파스트,KOSDAQ,플라스틱제품 제조업
054040.KQ,054040,한국컴퓨터,KOSDAQ,전자부품 제조업
048470.KQ,048470,대동스틸,KOSDAQ,기타 전문 도매업
042500.KQ,042500,링네트,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
040350.KQ,040350,크레오에스지,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
054300.KQ,054300,팬스타엔터프라이즈,KOSDAQ,일반 목적용 기계 제조업
047080.KQ,047080,한빛소프트,KOSDAQ,소프트웨어 개발 및 공급업
020760.KS,020760,일진디스플,KOSPI,반도체 제조업
060250.KQ,060250,NHN KCP,KOSDAQ,금융 지원 서비스업
056730.KQ,056730,CNT85,KOSDAQ,건물 건설업
053260.KQ,053260,금강철강,KOSDAQ,1차 철강 제조업
041930.KQ,041930,SY동아,KOSDAQ,고무제품 제조업
054220.KQ,054220,비츠로시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
014940.KQ,014940,오리엔탈정공,KOSDAQ,일반 목적용 기계 제조업
043590.KQ,043590,웰킵스하이텍,KOSDAQ,반도체 제조업
056190.KQ,056190,SFA,KOSDAQ,특수 목적용 기계 제조업
058470.KQ,058470,리노공업,KOSDAQ,전자부품 제조업
045300.KQ,045300,성우테크론,KOSDAQ,전자부품 제조업
056700.KQ,056700,신화인터텍,KOSDAQ,플라스틱제품 제조업
054940.KQ,054940,엑사이엔씨,KOSDAQ,실내건축 및 건축마무리 공사업
043370.KQ,043370,피에이치에이,KOSDAQ,자동차 신품 부품 제조업
063160.KS,063160,종근당바이오,KOSPI,의약품 제조업
054620.KQ,054620,APS,KOSDAQ,기타 금융업
056360.KQ,056360,코위버,KOSDAQ,통신 및 방송 장비 제조업
043260.KQ,043260,성호전자,KOSDAQ,전자부품 제조업
051390.KQ,051390,YW,KOSDAQ,상품 종합 도매업
054540.KQ,054540,삼영엠텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
053350.KQ,053350,이니텍,KOSDAQ,소프트웨어 개발 및 공급업
056080.KQ,056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업
044490.KQ,044490,태웅,KOSDAQ,기타 금속 가공제품 제조업
053950.KQ,053950,경남제약,KOSDAQ,의약품 제조업
053700.KQ,053700,삼보모터스,KOSDAQ,자동차 신품 부품 제조업
054920.KQ,054920,한컴위드,KOSDAQ,소프트웨어 개발 및 공급업
041960.KQ,041960,코미팜,KOSDAQ,의약품 제조업
053160.KQ,053160,프리엠스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
052400.KQ,052400,코나아이,KOSDAQ,소프트웨어 개발 및 공급업
054180.KQ,054180,메디콕스,KOSDAQ,선박 및 보트 건조업
043090.KQ,043090,더테크놀로지,KOSDAQ,기타 전문 도매업
049470.KQ,049470,비트플래닛,KOSDAQ,소프트웨어 개발 및 공급업
053050.KQ,053050,지에스이,KOSDAQ,연료용 가스 제조 및 배관공급업
054800.KQ,054800,아이디스홀딩스,KOSDAQ,기타 전문 서비스업
047770.KQ,047770,코데즈컴바인,KOSDAQ,봉제의복 제조업
053800.KQ,053800,안랩,KOSDAQ,소프트웨어 개발 및 공급업
055550.KS,055550,신한지주,KOSPI,기타 금융업
040300.KQ,040300,YTN,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
058820.KQ,058820,CMG제약,KOSDAQ,의약품 제조업
035900.KQ,035900,JYP Ent.,KOSDAQ,오디오물 출판 및 원판 녹음업
021320.KQ,021320,KCC건설,KOSDAQ,건물 건설업
053060.KQ,053060,세동,KOSDAQ,자동차 신품 부품 제조업
053610.KQ,053610,프로텍,KOSDAQ,특수 목적용 기계 제조업
